"05000US17005","17005","050","Bond County, Illinois","17633","253","17380","17274","15841","1297","73","44","8","11"
"05000US17007","17007","050","Boone County, Illinois","41786","5219","36567","36193","35536","352","86","203","3","13"
"05000US17009","17009","050","Brown County, Illinois","6950","273","6677","6646","5368","1257","6","8","5","2"
"05000US17011","17011","050","Bureau County, Illinois","35503","1732","33771","33556","33196","110","53","181","10","6"
"05000US17013","17013","050","Calhoun County, Illinois","5084","32","5052","5029","5001","0","14","9","0","5"
"05000US17031","17031","050","Cook County, Illinois","5376741","1071740","4305001","4222588","2558709","1390448","6754","257843","1543","7291"
"05000US17043","17043","050","DuPage County, Illinois","904161","81366","822795","811813","711966","26977","912","70908","180","870"
