"61000US17013","17013","610","State Senate District 13, Illinois","197511","20254","177257","174439","20555","148781","223","4516","54","310"
"61000US17014","17014","610","State Senate District 14, Illinois","186510","8345","178165","176362","44736","130791","196","463","28","148"
"61000US17016","17016","610","State Senate District 16, Illinois","192171","38139","154032","151973","20317","130864","266","357","40","129"
"61000US17017","17017","610","State Senate District 17, Illinois","196088","60289","135799","130879","100674","13927","605","15053","103","517"
